sequence	frame								
	label								
	tags								
0	29	0.922974169254303	0.9128975868225098	1.1744284629821777	1.6320103406906128	0.6487589478492737	0.8746784329414368	0.932427704334259	0.9581918120384216
0	30	0.968995988368988	0.9413149356842041	1.2886823415756226	1.4649651050567627	0.6756239533424377	1.1416823863983154	1.1105387210845947	0.8955085873603821
0	31	1.1722217798233032	0.9001834988594055	1.548301100730896	1.4495302438735962	0.6414691805839539	1.1725285053253174	1.1057342290878296	0.852942168712616
0	32	1.040366530418396	0.9535043239593506	1.8745173215866089	2.5585882663726807	0.6612741947174072	1.3221111297607422	2.0479180812835693	0.5688077211380005
0	33	0.8595913648605347	1.0421425104141235	1.7722914218902588	2.6890523433685303	0.6282682418823242	1.0939711332321167	1.7141109704971313	0.7792657017707825
0	34	0.8308762311935425	1.044127106666565	1.6092733144760132	2.1960487365722656	0.6842590570449829	1.0603725910186768	1.1915473937988281	1.0804263353347778
0	35	1.0640126466751099	1.037976861000061	1.6394660472869873	2.292715072631836	0.6267596483230591	1.0000392198562622	1.094416618347168	1.1001614332199097
0	36	0.7963966131210327	0.974919319152832	1.5876758098602295	2.06255841255188	0.663175642490387	0.8959795236587524	1.2151751518249512	0.969089925289154
0	37	1.0231868028640747	1.0125788450241089	1.6025127172470093	1.9343247413635254	0.6652631163597107	0.9438372850418091	1.2529551982879639	0.9411009550094604
0	38	0.9512044787406921	0.9715195894241333	1.5228294134140015	1.8939820528030396	0.7187858819961548	1.085909128189087	1.032294750213623	1.0990064144134521
0	39	0.9928321838378906	0.940895676612854	1.4215587377548218	1.7787692546844482	0.6770145297050476	0.7779579162597656	1.3370425701141357	2.0299770832061768
0	40	1.347910761833191	1.1012284755706787	1.3536828756332397	1.5577807426452637	0.7173771262168884	0.901837944984436	0.9854747653007507	3.311716079711914
0	41	1.1926801204681396	1.066131591796875	1.3648484945297241	1.5656850337982178	0.6641543507575989	0.9785747528076172	0.6611945033073425	4.178544521331787
0	42	1.0931967496871948	1.298355221748352	1.241667628288269	1.3359525203704834	0.703535795211792	0.7342567443847656	0.775961697101593	4.034494400024414
0	43	0.8292609453201294	1.3954282999038696	1.2184791564941406	1.2395981550216675	0.7315260767936707	0.9126666784286499	0.8313679695129395	3.344590187072754
0	44	0.8470544219017029	1.407740592956543	1.1293762922286987	1.121891736984253	0.7533718943595886	0.6105181574821472	0.9902483820915222	3.62886118888855
0	45	1.004414677619934	1.2648900747299194	1.0737881660461426	0.9770268201828003	0.7311137914657593	0.7579504251480103	0.9075598120689392	3.089552879333496
0	46	0.9584856033325195	1.2678524255752563	1.0559571981430054	0.9983102679252625	0.6580813527107239	0.6844828128814697	0.8123089671134949	2.819969892501831
0	47	1.0633317232131958	1.2369122505187988	1.013377070426941	0.9208989143371582	0.7008436322212219	0.7151576280593872	0.8461761474609375	2.338744878768921
0	48	0.9850318431854248	1.2565929889678955	0.9480441212654114	0.8405146598815918	0.6458940505981445	0.8007268905639648	0.8950600624084473	2.018336296081543
0	49	0.7488459944725037	1.0249724388122559	0.990664541721344	0.8908897638320923	0.692158579826355	0.6563195586204529	0.7625837326049805	2.516834020614624
0	50	0.9630894064903259	1.0535345077514648	0.9705415964126587	0.9046135544776917	0.8029757738113403	0.930583655834198	0.6622555255889893	1.5337964296340942
0	51	0.7727462649345398	0.9691042900085449	0.9541891813278198	0.8020152449607849	0.7546871900558472	0.8248999118804932	0.6236987113952637	1.5192066431045532
0	52	0.8513985276222229	0.9892125129699707	0.9286056160926819	0.7805601954460144	0.7470110058784485	0.6971256136894226	0.6577436327934265	1.4961847066879272
0	53	0.8060287237167358	0.9344924688339233	0.9088355898857117	0.8429076671600342	0.6349697709083557	0.7943588495254517	1.0240477323532104	1.1723380088806152
0	54	0.8073844313621521	0.9090213179588318	0.9936159253120422	0.7363331317901611	0.6340930461883545	0.7877095341682434	1.0453115701675415	1.0340092182159424
0	55	0.9223752617835999	0.9739648699760437	1.1144604682922363	0.7621749043464661	0.6039848327636719	0.6979669332504272	0.9773104190826416	0.8685548305511475
0	56	0.758514940738678	0.8630551099777222	1.273460030555725	0.7564603090286255	0.6324649453163147	0.7995256781578064	0.7570667266845703	0.9725492596626282
0	57	0.8782945871353149	0.918799638748169	1.5329198837280273	0.8223401308059692	0.6440799832344055	0.702991783618927	0.9300472736358643	1.0150644779205322
0	58	0.8124846816062927	1.0140275955200195	1.8346858024597168	0.7227598428726196	0.6602925062179565	0.7167869210243225	0.8304644823074341	1.2242501974105835
0	59	1.095310091972351	0.9983066320419312	1.9683095216751099	0.7288456559181213	0.7394829988479614	0.8936192393302917	0.9004168510437012	0.9816923141479492
0	60	0.9371305108070374	0.945090115070343	1.8255010843276978	0.70059734582901	1.0398372411727905	0.8983550667762756	0.932647168636322	0.9925053715705872
0	61	0.864913821220398	0.9225190877914429	1.7173603773117065	0.7434566020965576	0.9612555503845215	1.1824991703033447	1.2066255807876587	0.7306667566299438
0	62	0.826309084892273	0.9047383666038513	1.6863089799880981	0.7574453353881836	2.0682194232940674	0.8820734620094299	1.1429345607757568	0.7095181345939636
0	63	0.9589405059814453	0.869640588760376	1.6128474473953247	0.7804388403892517	2.5044524669647217	1.3492310047149658	1.5786609649658203	0.7202365398406982
0	64	0.7659785151481628	0.935438334941864	1.579480767250061	0.8666459918022156	2.3742759227752686	2.9335224628448486	2.823621988296509	1.132611632347107
0	65	0.8989764451980591	0.8574966788291931	1.5872886180877686	0.8412410616874695	2.2190589904785156	4.166595458984375	4.141504287719727	1.0147795677185059
0	66	0.7700562477111816	0.8800169229507446	1.6300469636917114	0.8727818727493286	2.025001287460327	3.7323029041290283	3.4828550815582275	1.0897706747055054
0	67	0.654100775718689	0.8260847926139832	1.435179352760315	0.8205371499061584	1.9715142250061035	3.911656141281128	3.3054635524749756	0.8133921027183533
0	68	0.9706642627716064	0.8603340983390808	1.3228096961975098	0.7800560593605042	1.9137067794799805	3.894237995147705	2.6941897869110107	0.980761706829071
0	69	0.9740827083587646	0.8749483227729797	1.218483328819275	0.7763253450393677	2.0078752040863037	3.6311566829681396	2.1945831775665283	0.7930747866630554
0	70	0.9334549307823181	0.8414821624755859	1.0826064348220825	0.800981342792511	1.8091779947280884	2.9982094764709473	2.230867624282837	1.1134761571884155
0	71	0.8122722506523132	0.8599525094032288	1.1401987075805664	0.751582145690918	1.6194850206375122	2.876021385192871	1.8519885540008545	1.1661524772644043
0	72	0.9925334453582764	0.8550488352775574	1.209118127822876	0.7197177410125732	1.5430445671081543	2.4033656120300293	1.9821758270263672	0.8248064517974854
0	73	0.9442487955093384	0.8109390139579773	1.1761999130249023	0.7261481881141663	1.5524073839187622	2.1814122200012207	1.6105660200119019	0.7335737347602844
0	74	1.239568829536438	0.8379185199737549	1.3062756061553955	0.7114965319633484	1.473351001739502	2.3459575176239014	1.7074878215789795	0.7800853848457336
0	75	1.0448663234710693	0.9041825532913208	1.3891545534133911	0.7206631898880005	1.22527277469635	2.2137138843536377	1.3953076601028442	0.8859034180641174
0	76	0.7791599035263062	0.8445954918861389	1.216161847114563	0.6563722491264343	1.2968688011169434	1.568051815032959	0.9709457159042358	0.7288976907730103
0	77	0.9102892875671387	0.8624587059020996	1.1760727167129517	0.6786654591560364	1.0782500505447388	1.5766557455062866	1.0134087800979614	0.8934114575386047
0	78	0.7639628648757935	0.7265211343765259	1.1247130632400513	0.6984468102455139	0.9803956151008606	1.4610395431518555	1.0153998136520386	0.8305922150611877
0	79	0.831294059753418	0.7593960762023926	1.120574951171875	0.6259360909461975	0.9077399373054504	1.4247112274169922	0.8125001192092896	0.9525983333587646
0	80	0.9228939414024353	0.7534772753715515	1.0868295431137085	0.6329926252365112	0.8658197522163391	1.1061593294143677	1.097242832183838	0.7210841178894043
0	81	0.7359290719032288	0.8052752614021301	1.0952582359313965	0.6819229125976562	0.8548858761787415	1.144730567932129	0.9813987612724304	0.9902622103691101
0	82	0.697507381439209	0.7740033864974976	1.031886339187622	0.6674290895462036	0.7779348492622375	1.1067588329315186	0.7867745161056519	1.0188796520233154
0	83	0.7655895948410034	0.7987067699432373	1.0912258625030518	0.6422494053840637	0.7512029409408569	1.1707631349563599	0.9461103677749634	0.8337274193763733
0	84	0.9403610229492188	0.7558596134185791	1.0754646062850952	0.6660192608833313	0.6945764422416687	1.1712719202041626	0.917438805103302	0.5994749069213867
0	85	0.8324264883995056	0.8395730257034302	1.0195484161376953	0.6568970680236816	0.7647503614425659	1.0861566066741943	1.2924045324325562	0.5715917348861694
0	86	1.4148812294006348	0.8573110103607178	1.037279725074768	0.6800780892372131	0.7249981760978699	0.8575280904769897	0.6217207312583923	1.0906628370285034
0	87	2.67854380607605	1.4032188653945923	1.071423888206482	0.7452394366264343	0.8743686079978943	0.9965807199478149	0.7454169988632202	0.8747479915618896
0	88	3.1808173656463623	3.5952563285827637	1.148351788520813	0.820705235004425	1.3201284408569336	0.9697964191436768	0.78831547498703	1.2252074480056763
0	89	3.338834285736084	3.754852533340454	1.0455389022827148	0.7189046740531921	1.2832286357879639	1.0922542810440063	0.7505090832710266	1.202821135520935
0	90	2.5811588764190674	3.2136049270629883	0.9916738867759705	0.7430379390716553	1.1492129564285278	0.9179704785346985	0.7914116382598877	1.1048201322555542
0	91	2.3239452838897705	3.089268445968628	1.0336487293243408	0.7819433808326721	1.0495678186416626	0.9579291939735413	0.8067036867141724	0.7503937482833862
0	92	1.975669503211975	2.6988632678985596	0.9795446991920471	0.7573847770690918	0.987392008304596	0.9762189388275146	0.6634413003921509	0.774868369102478
0	93	1.4866578578948975	2.437965154647827	0.9448639154434204	0.7081682682037354	0.9126521944999695	0.7247146964073181	0.5435932874679565	1.0222479104995728
0	94	1.6388392448425293	2.02223539352417	0.9449892044067383	0.7448176145553589	0.8550623655319214	0.9306051731109619	0.8964377641677856	0.5370823740959167
0	95	1.0815342664718628	1.8171800374984741	1.0102618932724	0.6696587204933167	0.7877781987190247	0.8566265106201172	0.7439499497413635	0.7952137589454651
0	96	1.1303398609161377	1.948046088218689	1.1506503820419312	0.7134105563163757	0.7372957468032837	0.8792831897735596	0.6607639193534851	0.7661922574043274
0	97	1.079476237297058	1.8454803228378296	1.161826729774475	1.0223324298858643	0.7485172748565674	0.7083902955055237	1.0965977907180786	0.8877361416816711
0	98	2.341244697570801	1.6639981269836426	1.1999876499176025	2.3417744636535645	0.7641141414642334	0.7948059439659119	1.2176966667175293	0.9960580468177795
0	99	1.993872880935669	1.4341483116149902	1.2891802787780762	2.38405442237854	0.6885446310043335	0.946276843547821	0.8994980454444885	0.7633839249610901
0	100	1.6586940288543701	1.4742008447647095	1.472920298576355	2.268198251724243	0.6779852509498596	0.8655149936676025	0.7761220335960388	0.9281946420669556
0	101	1.881124496459961	1.2242873907089233	1.3860141038894653	2.1378679275512695	0.7006047368049622	0.956160306930542	1.0327486991882324	0.8176379799842834
0	102	2.0413289070129395	1.241504430770874	1.3180816173553467	1.973543405532837	0.676163375377655	0.7917565703392029	1.0364229679107666	0.8496323823928833
0	103	1.8794361352920532	1.2125012874603271	1.3453106880187988	2.022764205932617	0.6931315660476685	0.7704363465309143	1.092498779296875	0.841189444065094
0	104	1.5654208660125732	1.1415902376174927	1.2651993036270142	1.8850812911987305	0.7324164509773254	0.8269342184066772	0.9750572443008423	0.7534811496734619
0	105	1.5865665674209595	1.1062456369400024	1.191132664680481	1.885264277458191	0.8235628604888916	0.789640486240387	1.0618109703063965	0.9944512844085693
0	106	1.5283682346343994	1.066967487335205	1.1818817853927612	1.8518952131271362	0.8535478711128235	0.871225118637085	1.0937367677688599	0.8962196707725525
0	107	1.4200279712677002	0.9342015981674194	1.1983691453933716	1.6962946653366089	0.8558943867683411	0.9593920111656189	0.9648669362068176	1.2788801193237305
0	108	1.0299339294433594	0.9868412017822266	1.0607848167419434	1.5858463048934937	0.8354787230491638	0.8933270573616028	0.7810031771659851	1.1445000171661377
0	109	1.04653000831604	0.9081860780715942	0.9955776333808899	1.5065181255340576	0.7884318828582764	0.7394168972969055	0.8883918523788452	1.0499215126037598
0	110	1.0665984153747559	0.8745923638343811	0.9680697917938232	1.469295620918274	0.7922032475471497	0.8489143252372742	0.5462554693222046	0.9329320788383484
0	111	1.1056140661239624	0.9388349056243896	0.877417266368866	1.4496203660964966	0.7544331550598145	0.805222749710083	0.8503305315971375	0.9511746764183044
0	112	1.062361717224121	0.8095664978027344	0.9243655204772949	1.403913974761963	0.7419630885124207	0.7872911691665649	0.8412894606590271	0.6986942887306213
0	113	0.984348475933075	0.8135788440704346	0.9851830005645752	1.318955898284912	0.7657904028892517	0.821183979511261	0.8603295683860779	0.871880054473877
0	114	0.8901599049568176	0.7627266049385071	0.8603823184967041	1.2462141513824463	0.7584025263786316	0.8473926186561584	0.6462052464485168	0.5893375873565674
0	115	0.9468728303909302	0.8303704261779785	0.895513653755188	1.2391414642333984	0.707152783870697	0.8334627151489258	0.9821813702583313	0.8334587216377258
0	116	0.9291974306106567	0.809342622756958	0.8247924447059631	1.1685816049575806	0.727250337600708	0.7438220381736755	0.7692262530326843	0.95233154296875
0	117	0.9183365702629089	0.881797730922699	0.8831996917724609	1.091578722000122	0.6694095134735107	0.7596721649169922	0.9208906292915344	0.82496178150177
0	118	0.6747932434082031	0.7726631760597229	0.8524569272994995	1.0686614513397217	0.6486368179321289	0.7655680179595947	0.8417088985443115	0.630495548248291
0	119	1.0246044397354126	0.7836406230926514	0.8685298562049866	1.049739122390747	0.6894227862358093	0.7675038576126099	0.7950275540351868	0.8475368022918701
0	120	0.67339026927948	0.8314095735549927	0.8184163570404053	0.9221566915512085	0.6713178753852844	0.7599818110466003	0.8044646978378296	0.8721980452537537
0	121	0.7649665474891663	0.861971378326416	0.8324310183525085	1.0112240314483643	0.6486382484436035	0.6697385311126709	0.6731719374656677	0.6935440897941589
0	122	0.8097667694091797	0.9185505509376526	0.802493691444397	0.9976833462715149	0.6720439791679382	0.6729165315628052	1.0084786415100098	0.7657278776168823
0	123	0.6360480785369873	0.8979376554489136	0.7966830134391785	0.9559557437896729	0.6810042858123779	0.7253885865211487	1.1270167827606201	0.815684974193573
0	124	0.658659040927887	0.8884266018867493	0.7563783526420593	0.981261134147644	0.6763582229614258	0.8321248888969421	0.8352788686752319	0.6009300351142883
0	125	0.81760174036026	0.8494864106178284	0.7404454946517944	0.9059525728225708	0.671424388885498	0.788097620010376	0.716433584690094	0.6706529259681702
0	126	0.8926901817321777	0.7639831900596619	0.7273558378219604	0.8387060761451721	0.6564009189605713	0.6519439816474915	0.8676589727401733	0.9661213159561157
0	127	0.683113694190979	0.8471855521202087	0.6911469101905823	0.8699773550033569	0.6341050267219543	0.6700180768966675	1.0604009628295898	0.8451177477836609
0	128	0.7727336287498474	0.7648974061012268	0.7963707447052002	0.8452799916267395	0.6904773116111755	0.6227669715881348	0.7171918749809265	0.8058655261993408
0	129	1.0039658546447754	0.7312387824058533	0.7425481081008911	0.7934001088142395	0.6477053165435791	0.7322342395782471	0.6538652777671814	0.9888363480567932
0	130	0.9788346886634827	0.776626706123352	0.808602511882782	0.8295425772666931	0.6602534651756287	0.6511455178260803	0.6850521564483643	1.046398401260376
0	131	1.1051909923553467	0.7648913264274597	0.72890704870224	0.814354419708252	0.6596841812133789	0.6134282946586609	0.7754815816879272	0.6813942790031433
0	132	0.8466815948486328	0.8081958293914795	0.7165800929069519	0.8204528093338013	0.6920217275619507	0.809160053730011	0.7543535232543945	0.8648996353149414
0	133	0.940498948097229	0.7722128033638	0.679289698600769	0.8255685567855835	0.7660309672355652	0.8035964369773865	0.906224250793457	0.8029730916023254
0	134	0.7522849440574646	0.803558349609375	0.7014217376708984	0.8529475331306458	2.089747428894043	0.7932074666023254	0.8982760310173035	0.9728797078132629
0	135	0.7337746024131775	0.8325166702270508	0.7241257429122925	0.8170469403266907	2.7875614166259766	0.9416093826293945	1.098540186882019	0.8917878270149231
0	136	0.9448010921478271	0.816569447517395	0.6922328472137451	0.7563851475715637	2.6609766483306885	0.8438946604728699	0.7464326024055481	0.881744384765625
0	137	0.8930748105049133	0.8120461702346802	0.7021435499191284	0.7653189897537231	2.5536763668060303	0.8816778063774109	0.7756041884422302	0.7367039322853088
0	138	0.7782120108604431	0.9531452059745789	0.6897711157798767	0.7370493412017822	2.1393935680389404	0.8304941654205322	0.8571406602859497	0.8478516936302185
0	139	0.7502329349517822	0.8865355253219604	0.6730286478996277	0.7997875213623047	1.9463063478469849	0.9683622121810913	0.6954038739204407	0.9316365122795105
0	140	0.8085877895355225	0.9114845395088196	0.7151222229003906	0.7676120400428772	1.6930519342422485	0.889657199382782	0.9214246273040771	0.7164257764816284
0	141	0.9365383386611938	0.8877202272415161	0.6969866752624512	0.763279914855957	1.5375590324401855	0.8110085129737854	0.6301904916763306	0.8303507566452026
0	142	0.9411792755126953	1.0798460245132446	0.6981973052024841	0.7234641909599304	1.4515353441238403	0.9402432441711426	0.5515461564064026	0.7901097536087036
0	143	0.8823623657226562	1.1493401527404785	0.7312654256820679	0.7652754187583923	1.3906898498535156	0.8649513125419617	0.9520848989486694	1.0730887651443481
0	144	0.9119501113891602	1.1981229782104492	0.7547661662101746	0.7526056170463562	1.3850972652435303	0.9610016345977783	1.188448190689087	0.6912400126457214
0	145	0.861503005027771	1.0264588594436646	0.8360509276390076	0.7881955504417419	1.2674201726913452	0.884739100933075	1.0956778526306152	0.5981281399726868
0	146	0.9137231111526489	0.9386601448059082	0.8931400179862976	0.73656165599823	1.143669843673706	0.9182873368263245	0.9125822186470032	0.773465096950531
0	147	0.5650675892829895	0.9326047301292419	0.9001979827880859	0.7335683107376099	1.0470575094223022	0.8814082145690918	0.9336410760879517	0.7697595357894897
0	148	0.7137083411216736	0.9590879082679749	0.9494946599006653	0.7218655347824097	1.0865670442581177	0.8421860337257385	0.6300889849662781	1.0473291873931885
0	149	0.7003625631332397	0.8599054217338562	0.9430185556411743	0.7466058731079102	1.1392579078674316	0.9267715811729431	0.8306750059127808	0.7788408994674683
0	150	0.8423131108283997	0.8423537611961365	0.9315103888511658	0.697630763053894	1.0422312021255493	0.9205048680305481	0.845547616481781	0.9071237444877625
0	151	0.8618162274360657	0.809257447719574	0.8481016755104065	0.7204315662384033	1.1414786577224731	1.1319782733917236	0.7613514065742493	0.6264106631278992
0	152	0.9373214840888977	0.7828109860420227	0.8209742307662964	0.6705999374389648	1.1242958307266235	1.0847296714782715	0.7113197445869446	0.821881890296936
0	153	0.7551440000534058	0.8368353843688965	0.8174455165863037	0.7060933709144592	1.0829062461853027	1.0488605499267578	0.6352363228797913	0.5304043889045715
0	154	0.7104545831680298	0.8564116358757019	0.8396269083023071	0.6619529724121094	1.581586241722107	1.0139517784118652	1.199792504310608	0.6759315729141235
0	155	0.7518739700317383	0.8699582815170288	0.8562086224555969	0.7233654856681824	2.693662405014038	1.1098374128341675	1.0180755853652954	0.6516233682632446
0	156	0.7160893082618713	0.859377920627594	0.8043699264526367	0.7732269763946533	2.8052022457122803	0.9096980094909668	1.1103395223617554	0.8033484220504761
0	157	0.7236602902412415	0.7951346635818481	0.8686956763267517	0.7610507607460022	2.526728868484497	0.8755704760551453	1.3011515140533447	0.8086090683937073
0	158	0.7495090365409851	0.820256769657135	0.8052374720573425	0.7354652285575867	2.336423873901367	0.9814695119857788	1.1015818119049072	0.8397096991539001
0	159	0.7578193545341492	0.7773393988609314	0.7681551575660706	0.6665543913841248	2.0635361671447754	0.9071539640426636	0.7249743938446045	0.6669325232505798
0	160	0.6718224287033081	0.8657895922660828	0.7892943620681763	0.7244029641151428	1.8621665239334106	0.6826416254043579	0.7248430252075195	0.7735537886619568
0	161	0.7044691443443298	0.8826838731765747	0.7462948560714722	0.6837999224662781	1.685064435005188	0.7929679155349731	0.6074336767196655	1.088784098625183
0	162	0.6418188810348511	0.854146420955658	0.7338011264801025	0.6964669227600098	1.6722862720489502	0.8786598443984985	1.0325133800506592	0.6445124745368958
0	163	0.773332953453064	0.7381703853607178	0.755735456943512	0.6970750689506531	1.7120850086212158	0.995518684387207	1.00001859664917	0.7109127044677734
0	164	0.7111700177192688	0.8060963749885559	0.7462616562843323	0.6656058430671692	1.4684699773788452	0.796607494354248	1.0284984111785889	0.5812511444091797
0	165	0.6967292428016663	0.8175868391990662	0.6577450037002563	0.6327608823776245	1.3392857313156128	0.921517550945282	0.7102680206298828	0.6069543957710266
0	166	0.6431540250778198	0.7627542018890381	0.7009319067001343	0.6822422742843628	1.2814935445785522	0.8453999161720276	0.6327325105667114	0.6345776915550232
0	167	0.7192757725715637	0.9368506073951721	0.6863341927528381	0.6605172157287598	1.2833447456359863	0.8509413003921509	0.6211480498313904	0.758832573890686
0	168	0.8165201544761658	0.8439396619796753	0.789668619632721	0.7238262295722961	1.2480055093765259	0.9965988397598267	0.7205610275268555	0.8340332508087158
0	169	0.7675300240516663	0.943305492401123	0.7848597764968872	0.7395057678222656	1.181760311126709	0.9375364780426025	0.8090336322784424	0.7837638854980469
0	170	0.8740171194076538	0.9057351350784302	0.8435996174812317	0.7122691869735718	1.0316153764724731	0.7911190986633301	0.5999147891998291	0.754531979560852
0	171	0.8188189268112183	0.927031934261322	0.8339836001396179	0.7183107733726501	0.9557391405105591	0.8461363315582275	0.8928669691085815	0.7653908133506775
0	172	0.8483560681343079	0.9419702887535095	0.8394112586975098	0.6738855838775635	0.940143883228302	0.9459923505783081	0.9692366123199463	1.189307689666748
0	173	0.7048447728157043	0.8799604773521423	0.8843275904655457	0.7283470034599304	0.8625198602676392	0.8988136053085327	0.6706052422523499	0.7376875877380371
0	174	0.7215179800987244	0.9025231599807739	0.9420635104179382	0.7112452387809753	0.8918929696083069	0.7769591808319092	0.7684609293937683	0.6574570536613464
0	175	0.650301992893219	0.915149986743927	0.8806164860725403	0.7071097493171692	0.8098926544189453	0.7570044994354248	0.9634116888046265	0.6210643649101257
0	176	0.7166808843612671	0.941904604434967	0.8213260173797607	0.7036404609680176	0.8852279186248779	0.7789433002471924	0.7003225684165955	0.9371100068092346
0	177	0.6697621941566467	0.8755220174789429	0.8348385095596313	0.6692837476730347	0.9066165089607239	0.6950295567512512	1.1838812828063965	0.7327246069908142
0	178	0.7957975268363953	0.8065617680549622	0.7788127064704895	0.6533492207527161	1.0082412958145142	0.8828914761543274	1.137899398803711	0.524571418762207
0	179	0.5522313714027405	0.8226903080940247	0.7739357948303223	0.6695498824119568	0.9159126877784729	0.998655378818512	0.7921894788742065	0.812686026096344
0	180	0.8099137544631958	0.764784038066864	0.7795177698135376	0.6767575740814209	0.8107286095619202	1.0488539934158325	0.9334684610366821	0.6287864446640015
0	181	0.6333941221237183	0.8937806487083435	0.829701840877533	0.7702246904373169	0.8232907652854919	0.8869502544403076	0.49339520931243896	0.8780223727226257
0	182	0.6915300488471985	0.9263591170310974	0.8526031970977783	0.655494213104248	0.7803806066513062	0.7848986983299255	0.6782207489013672	0.6470949053764343
0	183	0.8913151025772095	0.8610514402389526	0.744525134563446	0.6951597332954407	0.7669551372528076	0.8166036605834961	0.6974354982376099	0.9943885207176208
0	184	0.7776119709014893	0.8344017267227173	0.7047487497329712	0.735005259513855	0.6767457127571106	0.7571312785148621	0.8725056648254395	0.6761589646339417
0	185	0.637786865234375	0.8002928495407104	0.751827597618103	0.6618424654006958	0.6986706852912903	0.772066593170166	0.6672025918960571	0.8006205558776855
0	186	0.6641890406608582	0.8325499296188354	0.7344406843185425	0.6583700180053711	0.6797804832458496	0.8700108528137207	0.9858393669128418	0.7091503143310547
